session_id,customer_id,session_date,traffic_source,pages_viewed,session_duration_sec,converted
649,8866,2024-11-22,Social,7,177,0
650,3970,2024-01-18,Social,2,63,0
651,2484,2023-01-23,Social,7,975,0
652,8410,2023-02-19,Organic,2,205,0
653,2625,2024-08-21,Email,8,36,0
654,10749,2024-01-07,Email,3,295,0
655,2547,2023-12-05,Organic,3,709,0
656,9745,2023-07-10,Organic,3,292,0
657,5530,2024-04-15,Email,6,613,0
658,5038,2023-11-16,Email,4,103,0
659,673,2023-05-16,Paid,5,441,0
660,9802,2024-08-04,Email,6,59,0
661,6119,2024-06-03,Paid,9,143,0
662,9341,2023-04-05,Email,5,715,0
663,708,2024-09-22,Paid,6,686,0
664,6931,2023-09-26,Email,3,360,0
665,10850,2023-05-03,Email,3,324,0
666,3727,2024-04-01,Email,5,161,0
667,6741,2023-10-27,Paid,3,89,0
668,10725,2023-10-03,Organic,7,376,0
669,4628,2023-05-09,Paid,10,414,0
670,1948,2023-02-06,Organic,2,443,0
671,3641,2024-04-06,Social,1,642,0
672,7436,2023-09-06,Paid,7,266,0
673,6145,2023-09-02,Email,5,72,0
674,9940,2023-05-07,Organic,7,70,1
675,10859,2023-08-26,Email,4,233,0
676,6236,2024-03-19,Organic,3,23,0
677,5315,2023-05-29,Paid,3,404,0
678,4047,2023-04-05,Email,2,231,0
679,1481,2024-08-13,Email,7,1150,0
680,4918,2024-02-19,Email,5,10,0
681,9298,2023-11-27,Social,6,78,0
682,6119,2024-05-11,Paid,4,548,0
683,3331,2023-06-04,Paid,6,452,0
684,4702,2023-02-28,Email,8,306,0
685,5258,2023-07-23,Paid,4,11,0
686,9449,2024-04-16,Email,7,718,0
687,508,2024-02-05,Paid,5,312,0
688,3251,2023-05-24,Paid,3,328,0
689,4440,2024-06-01,Paid,8,124,0
690,2462,2024-09-08,Email,5,439,0
691,11590,2023-11-21,Organic,5,457,0
692,2015,2024-10-15,Paid,4,274,0
693,6556,2023-05-18,Social,4,86,0
694,11503,2024-03-20,Paid,3,276,0
695,9618,2024-10-08,Email,5,351,0
696,9613,2024-06-01,Email,5,323,0
697,1680,2024-10-04,Email,7,147,0
698,2670,2024-01-27,Organic,5,400,0
699,7344,2023-01-27,Organic,8,108,0
700,1346,2023-05-24,Organic,5,409,0
701,3398,2024-04-29,Paid,5,148,1
702,4754,2023-09-20,Organic,3,164,0
703,4474,2023-07-07,Social,7,42,0
704,9399,2023-09-20,Organic,3,157,0
705,10852,2023-03-09,Social,2,66,0
706,2620,2024-11-04,Organic,4,306,0
707,9643,2023-07-17,Social,4,123,0
708,10473,2023-06-10,Email,7,401,0
709,10429,2023-03-13,Organic,6,543,0
710,9939,2023-06-28,Paid,4,380,0
711,11379,2023-01-16,Email,5,1073,1
712,2502,2023-02-19,Organic,3,52,0
713,8854,2024-07-26,Paid,6,30,0
714,4190,2024-06-11,Email,5,126,0
715,20,2024-05-10,Organic,6,34,0
716,3752,2023-10-12,Organic,2,181,0
717,2301,2024-01-14,Organic,4,36,1
718,10404,2024-03-23,Email,5,169,0
719,10881,2023-03-19,Email,4,235,0
720,6330,2024-02-27,Organic,5,104,0
721,3828,2024-07-15,Social,2,972,0
722,7209,2023-10-23,Paid,3,21,0
723,4206,2023-08-05,Social,6,616,0
724,326,2024-01-05,Organic,5,131,0
725,9862,2024-01-16,Organic,4,137,0
726,11928,2024-05-26,Paid,6,366,0
727,7139,2024-01-28,Email,6,122,0
728,5837,2023-06-30,Organic,5,66,0
729,2614,2023-12-21,Organic,4,225,0
730,5170,2024-08-16,Email,3,144,0
731,275,2024-03-25,Paid,3,845,0
732,11831,2023-09-18,Paid,6,6,0
733,10417,2023-07-04,Social,7,1,0
734,7730,2024-05-14,Organic,5,608,0
735,1559,2023-01-19,Social,1,15,0
736,6476,2024-05-16,Organic,4,80,0
737,4531,2023-09-12,Email,4,804,0
738,4653,2024-03-20,Email,4,458,0
739,6744,2024-03-18,Social,6,212,0
740,8216,2023-11-03,Paid,6,168,0
741,3401,2024-05-12,Social,5,317,0
742,3239,2024-09-12,Organic,4,120,0
743,9301,2024-08-29,Social,3,336,0
744,8224,2024-08-13,Email,3,238,0
745,5507,2024-08-17,Organic,6,274,0
746,5961,2023-12-25,Email,7,160,0
747,9311,2023-05-21,Organic,4,58,0
748,7169,2023-10-30,Email,6,272,0
749,10410,2023-02-07,Organic,6,122,0
750,8870,2023-10-20,Paid,6,354,1
751,4911,2024-07-08,Email,4,187,0
752,4785,2023-04-03,Email,3,47,0
753,4560,2023-05-12,Organic,6,137,0
754,8979,2024-01-11,Organic,5,329,0
755,4207,2024-09-04,Organic,6,407,0
756,1731,2023-10-02,Social,6,90,0
757,9710,2024-10-06,Paid,6,177,0
758,3118,2024-11-03,Organic,8,93,0
759,3901,2023-12-23,Paid,7,689,1
760,640,2024-03-29,Organic,6,782,0
761,11781,2024-09-28,Paid,4,5,0
762,11612,2024-11-16,Social,6,259,0
763,6490,2023-01-18,Email,3,94,0
764,8367,2023-11-03,Paid,5,2,0
765,5370,2023-08-12,Organic,6,321,0
766,1001,2024-05-16,Organic,3,175,0
767,5519,2023-03-12,Organic,3,213,0
768,7480,2024-10-12,Email,6,215,0
769,8602,2023-08-11,Organic,6,86,0
770,6585,2024-02-27,Social,4,438,0
771,7530,2024-08-15,Paid,7,544,0
772,9150,2023-03-14,Organic,7,63,0
773,855,2023-12-17,Paid,4,595,0
774,2240,2024-05-07,Organic,10,865,0
775,10526,2023-06-30,Social,5,3,0
776,10756,2023-11-30,Social,3,223,0
777,9732,2024-10-23,Paid,5,45,0
778,9913,2023-12-20,Email,5,48,0
779,11954,2024-10-23,Social,6,574,0
780,5700,2023-09-27,Organic,5,147,0
781,10657,2023-03-14,Email,8,9,0
782,4265,2023-03-01,Social,6,343,0
783,5116,2024-09-17,Email,8,186,1
784,4466,2023-08-02,Email,6,36,0
785,11813,2024-11-25,Email,4,719,0
786,9445,2023-03-25,Email,4,145,0
787,824,2023-01-30,Email,6,30,0
788,1706,2023-02-13,Organic,7,263,0
789,7810,2024-03-31,Social,4,27,0
790,9729,2023-11-03,Organic,6,330,0
791,5155,2023-02-23,Social,6,166,0
792,2062,2024-09-17,Organic,5,985,0
793,6282,2024-03-27,Organic,8,249,0
794,113,2023-12-16,Paid,10,1324,0
795,2518,2024-08-03,Social,7,614,0
796,4400,2023-01-05,Email,6,297,1
797,11960,2024-03-28,Organic,5,299,0
798,6082,2024-02-19,Organic,8,426,0
799,9308,2023-04-30,Email,3,139,0
800,6676,2024-04-23,Social,7,5,0
801,1538,2024-02-29,Organic,7,4,0
802,1066,2023-09-24,Social,7,106,0
803,2453,2023-09-22,Organic,5,1047,0
804,8351,2024-03-10,Email,3,71,0
805,3276,2024-11-11,Social,2,50,0
806,7527,2023-12-22,Email,6,21,0
807,7727,2024-07-28,Social,6,67,0
808,11068,2024-02-27,Social,3,234,0
809,9316,2023-02-14,Email,3,141,0
810,7569,2023-11-08,Email,1,601,0
811,2376,2023-11-05,Paid,2,218,0
812,10380,2023-08-09,Social,4,37,0
813,6205,2024-03-04,Social,4,274,0
814,9015,2024-07-04,Paid,3,472,0
815,7330,2024-03-29,Paid,2,68,0
816,6724,2023-08-13,Email,5,89,0
817,11237,2023-07-27,Social,3,314,0
818,7098,2023-04-28,Social,5,404,0
819,7590,2024-10-11,Organic,1,260,1
820,2321,2024-05-08,Paid,3,15,0
821,998,2023-03-24,Organic,6,42,0
822,10497,2024-05-05,Paid,7,35,0
823,11108,2023-08-10,Email,3,32,0
824,5340,2023-03-30,Email,5,195,0
825,2776,2023-03-31,Organic,6,375,0
826,4849,2024-08-12,Organic,7,86,1
827,7860,2024-06-14,Organic,5,150,0
828,5588,2024-06-18,Social,5,39,1
829,10905,2023-02-01,Paid,4,323,0
830,9371,2024-06-15,Email,8,13,1
831,5475,2024-11-13,Email,1,295,0
832,11857,2024-04-21,Social,5,121,0
833,10804,2024-10-20,Social,3,759,0
834,9949,2024-09-26,Organic,8,347,0
835,7208,2024-02-21,Paid,4,418,0
836,3271,2024-04-13,Email,2,281,0
837,4703,2023-01-05,Email,1,603,0
838,10308,2024-05-28,Social,4,77,0
839,10649,2024-05-18,Email,4,111,0
840,4337,2023-01-02,Paid,5,2,0
841,2980,2024-07-02,Social,3,15,0
842,10356,2023-03-26,Paid,8,89,0
843,6511,2023-10-19,Organic,4,272,0
844,11645,2024-05-30,Paid,8,449,0
845,5671,2024-08-04,Email,11,513,1
846,5933,2024-02-24,Organic,6,264,0
847,9738,2023-02-15,Email,5,47,0
848,4430,2023-11-13,Paid,2,65,0
849,9347,2023-11-29,Paid,1,107,0
850,3861,2024-04-14,Email,3,77,0
851,1218,2024-09-16,Organic,2,92,0
852,11955,2024-10-15,Social,5,353,0
853,8421,2023-08-15,Paid,1,174,0
854,3880,2024-02-20,Organic,4,290,0
855,9039,2023-01-05,Social,2,931,1
856,2353,2024-03-31,Social,3,91,0
857,9464,2023-05-18,Organic,4,451,0
858,6531,2023-08-24,Paid,6,160,0
859,7936,2024-08-12,Paid,5,378,0
860,7258,2023-02-27,Organic,6,238,0
861,11984,2024-05-24,Paid,2,518,0
862,11101,2023-07-13,Email,3,584,0
863,9907,2024-03-23,Organic,4,52,0
864,2224,2023-10-25,Organic,3,403,0
865,2359,2023-01-03,Email,9,275,0
866,4144,2023-04-14,Paid,2,114,0
867,7260,2024-09-01,Email,8,645,0
868,4028,2023-02-02,Paid,2,53,1
869,7800,2024-05-29,Paid,3,152,0
870,4454,2023-03-19,Paid,4,209,0
871,6479,2023-10-16,Email,4,34,0
872,2843,2024-09-04,Organic,3,109,0
873,5504,2024-03-31,Organic,7,196,0
874,3664,2024-09-23,Email,5,111,0
875,6184,2024-10-27,Social,3,136,1
876,3984,2024-08-12,Email,5,397,0
877,10847,2023-05-14,Email,4,127,0
878,7989,2024-07-14,Paid,4,38,0
879,3600,2023-12-24,Social,8,229,0
880,6345,2023-11-26,Social,4,843,0
881,603,2023-06-28,Paid,10,429,0
882,8647,2023-04-17,Paid,4,129,0
883,11578,2023-03-13,Organic,5,40,0
884,2595,2024-04-15,Organic,4,108,0
885,4876,2023-04-10,Organic,7,52,0
886,7126,2023-03-03,Email,3,1,0
887,8506,2024-04-26,Social,3,476,0
888,3568,2024-08-25,Social,3,56,0
889,7231,2024-11-14,Social,1,199,0
890,3060,2024-05-01,Social,6,104,0
891,3136,2024-02-08,Social,4,54,0
892,4526,2023-09-17,Social,4,1884,0
893,6404,2023-12-17,Email,3,21,0
894,7639,2023-12-16,Social,4,300,0
895,2733,2024-08-14,Email,4,320,0
896,1276,2023-05-10,Email,8,355,0
897,10603,2024-06-23,Paid,8,156,0
898,9116,2024-02-08,Paid,1,3,0
899,11153,2024-09-06,Organic,5,8,0
900,5562,2023-06-27,Paid,6,145,0
901,11097,2023-06-25,Organic,7,155,0
902,8970,2024-10-16,Paid,3,76,0
903,2725,2023-03-24,Paid,7,1,0
904,4035,2023-10-05,Social,4,262,0
905,10296,2023-11-07,Social,8,248,0
906,2075,2024-07-20,Organic,7,228,0
907,6356,2024-03-01,Social,3,110,0
908,3713,2024-01-02,Email,4,29,0
909,4180,2024-05-10,Email,5,41,0
910,6680,2024-02-09,Paid,5,71,1
911,5835,2023-10-28,Social,3,121,0
912,966,2024-01-11,Organic,8,308,0
913,1583,2023-10-21,Organic,4,68,0
914,8846,2023-06-05,Organic,4,172,0
915,6663,2023-08-19,Organic,7,55,0
916,3960,2024-08-18,Social,4,134,0
917,3080,2024-10-13,Paid,1,42,0
918,9987,2023-06-20,Paid,7,311,0
919,7279,2024-07-02,Paid,5,17,0
920,3363,2024-08-10,Social,4,125,0
921,1876,2023-12-13,Social,5,204,1
922,10285,2024-08-09,Paid,7,152,0
923,7904,2024-01-22,Paid,2,740,0
924,2595,2023-10-11,Social,4,115,0
925,6550,2024-06-18,Email,5,103,0
926,2890,2023-09-17,Email,3,360,0
927,1083,2024-09-27,Paid,8,403,0
928,4884,2023-09-16,Email,4,549,0
929,1151,2023-02-21,Paid,7,1147,0
930,9442,2024-01-04,Paid,8,63,0
931,5482,2024-07-09,Social,7,304,1
932,298,2023-05-14,Paid,5,400,0
933,9275,2023-03-03,Organic,5,180,0
934,11983,2023-01-07,Social,2,108,0
935,1949,2024-07-17,Email,6,198,0
936,9168,2024-07-10,Social,7,255,0
937,11385,2023-10-29,Organic,4,670,0
938,5681,2023-03-22,Paid,2,1632,0
939,11770,2024-08-08,Organic,3,635,0
940,4362,2023-11-03,Organic,4,116,0
941,763,2024-09-25,Paid,4,604,0
942,69,2023-11-19,Organic,4,92,0
943,10221,2024-10-29,Email,7,141,0
944,2456,2024-08-25,Email,6,46,0
945,945,2024-02-06,Organic,3,266,0
946,7754,2024-06-25,Paid,0,324,0
947,7484,2024-10-06,Email,3,247,0
948,4578,2024-10-22,Organic,7,58,0
949,5236,2024-09-04,Organic,1,22,0
950,9370,2024-09-09,Email,4,147,0
951,11156,2024-05-24,Social,4,337,0
952,3394,2023-03-29,Social,1,7,0
953,4713,2024-06-05,Organic,4,560,0
954,2636,2023-09-25,Email,3,135,0
955,7787,2023-03-17,Paid,2,158,0
956,5063,2023-06-10,Paid,5,95,0
957,8027,2023-07-10,Organic,7,8,0
958,4616,2024-01-07,Social,6,79,0
959,590,2024-08-01,Paid,4,934,0
960,230,2023-12-10,Paid,5,474,0
961,9986,2023-08-26,Paid,6,21,0
962,4223,2023-11-08,Paid,3,28,0
963,9041,2024-04-20,Organic,4,460,0
964,764,2024-11-27,Social,5,317,0
965,11801,2023-10-09,Paid,5,833,0
966,7729,2023-10-09,Paid,8,617,0
967,2105,2023-05-19,Social,10,63,0
968,11792,2023-04-09,Social,2,365,0
969,8077,2023-01-26,Social,7,28,0
970,776,2024-03-12,Paid,5,17,0
971,9289,2023-04-12,Organic,9,93,0
972,8676,2023-10-14,Email,2,286,0
973,5758,2024-08-25,Email,5,111,0
974,5066,2023-10-18,Social,5,56,0
975,508,2023-10-26,Paid,3,184,0
976,11907,2023-09-17,Social,9,6,0
977,11788,2023-12-20,Paid,4,491,0
978,7163,2023-05-06,Social,6,3,0
979,4601,2023-11-23,Social,4,138,1
980,11216,2024-05-22,Email,6,113,0
981,4536,2024-04-27,Email,5,33,0
982,221,2024-07-24,Email,10,1931,0
983,1611,2024-11-12,Social,7,285,0
984,11489,2023-06-14,Organic,5,7,0
985,9436,2023-02-05,Social,3,80,0
986,11577,2023-10-21,Organic,3,24,0
987,7851,2023-03-18,Organic,3,13,0
988,10376,2023-01-08,Social,8,80,0
989,1411,2023-06-22,Organic,3,109,0
990,6457,2023-03-26,Organic,4,96,0
991,5493,2024-07-25,Social,5,119,0
992,8222,2023-05-15,Social,6,780,0
993,8037,2024-07-19,Social,1,361,0
994,4245,2023-03-28,Organic,4,496,0
995,330,2023-01-31,Paid,5,377,0
996,10312,2023-11-02,Organic,1,326,0
997,7716,2023-11-25,Email,6,71,0
998,4111,2024-08-09,Paid,8,156,0
999,6414,2023-07-14,Paid,9,218,0
1000,7161,2024-05-07,Social,6,16,0
1001,4588,2023-05-14,Social,9,494,0
1002,10722,2023-12-16,Organic,6,235,0
1003,10931,2023-01-30,Social,3,664,0
1004,1373,2023-01-02,Social,5,2,0
1005,9645,2024-09-29,Email,7,763,0
1006,891,2023-04-17,Paid,1,49,0
1007,6863,2023-03-03,Paid,7,114,0
1008,5143,2024-02-19,Organic,6,85,0
1009,68,2023-10-08,Social,7,909,0
1010,2845,2024-07-02,Email,8,23,0
1011,6145,2024-07-28,Organic,4,122,0
1012,7164,2023-10-06,Paid,1,195,1
1013,4733,2023-08-08,Paid,5,161,0
1014,9927,2024-01-07,Email,5,144,0
1015,10257,2023-11-25,Paid,4,110,0
1016,6932,2023-10-08,Organic,4,263,0
1017,8462,2024-03-02,Organic,7,26,0
1018,3459,2023-01-20,Social,3,405,0
1019,8453,2023-02-03,Social,7,166,0
1020,3873,2023-03-26,Social,8,503,0
1021,8567,2023-01-31,Paid,10,280,0
1022,4261,2024-09-20,Social,7,619,0
1023,4209,2023-09-03,Paid,6,94,0
1024,10714,2023-12-05,Paid,8,12,0
1025,4965,2024-10-02,Email,4,224,0
1026,2360,2023-03-01,Organic,5,730,0
1027,2888,2023-09-23,Paid,5,664,0
1028,58,2024-07-23,Paid,2,59,0
1029,7996,2023-12-02,Paid,9,2,0
1030,4082,2023-03-02,Email,5,28,1
1031,6959,2024-05-31,Organic,6,1878,1
1032,11764,2024-01-10,Paid,2,27,0
1033,5838,2023-12-15,Organic,8,515,0
1034,2615,2024-01-03,Email,4,151,0
1035,4031,2024-04-17,Organic,5,412,0
1036,7540,2024-05-24,Organic,6,416,0
1037,3623,2023-06-28,Paid,5,2,0
1038,8362,2024-11-20,Paid,1,6,1
1039,10312,2023-08-12,Social,5,133,0
1040,2191,2023-07-10,Email,3,481,0
1041,3064,2024-09-23,Paid,6,245,0
1042,7364,2024-11-20,Email,5,197,0
1043,1144,2024-03-24,Organic,3,736,0
1044,11872,2023-04-20,Organic,6,235,0
1045,1317,2023-02-23,Email,5,276,0
1046,10558,2024-07-16,Organic,4,329,0
1047,9850,2024-06-19,Organic,7,245,0
1048,11848,2023-01-12,Social,5,155,0
1049,7598,2023-12-21,Social,6,55,1
1050,8630,2023-05-22,Social,5,163,0
1051,6931,2023-04-11,Paid,4,276,0
1052,3217,2023-09-10,Email,10,5,0
1053,4183,2023-10-01,Social,5,70,0
1054,629,2024-04-09,Email,8,175,1
1055,6037,2024-01-08,Email,8,119,0
1056,7499,2024-09-23,Organic,1,79,1
1057,4540,2024-04-19,Organic,3,26,0
1058,9926,2023-11-10,Organic,5,124,0
1059,5182,2024-06-24,Email,4,40,0
1060,795,2023-06-18,Paid,5,221,0
1061,9414,2024-07-23,Paid,7,284,0
1062,257,2023-12-02,Email,1,360,0
1063,1383,2024-05-20,Social,4,223,1
1064,11069,2024-08-19,Email,4,108,0
1065,4267,2023-03-11,Paid,6,148,0
1066,4198,2023-11-05,Social,5,74,0
1067,9761,2024-09-17,Social,8,114,0
1068,6249,2023-02-19,Organic,5,102,0
1069,1767,2023-08-12,Email,5,289,0
1070,8143,2023-10-25,Social,8,610,0
1071,10346,2024-03-17,Social,7,1832,1
1072,6147,2023-04-14,Organic,4,7,0
1073,7510,2024-01-10,Paid,8,19,0
1074,10071,2024-01-04,Email,5,161,0
1075,2364,2023-07-11,Social,3,65,0
1076,3153,2023-11-29,Paid,6,154,1
1077,9668,2024-11-03,Paid,1,94,0
1078,3832,2024-07-09,Email,7,67,0
1079,3690,2024-07-12,Email,6,2,0
1080,4934,2024-01-02,Paid,6,42,0
1081,441,2024-05-17,Social,4,152,0
1082,4724,2023-05-14,Paid,4,295,0
1083,10338,2024-04-01,Paid,3,83,0
1084,4335,2023-02-11,Paid,1,266,0
1085,5716,2023-09-24,Social,2,157,0
1086,9414,2024-08-01,Organic,3,205,0
1087,7113,2023-09-06,Organic,4,344,0
1088,2676,2023-06-02,Organic,5,556,0
1089,8477,2023-01-03,Social,5,40,0
1090,3353,2024-02-19,Social,6,123,0
1091,3287,2024-02-08,Paid,10,216,0
1092,8244,2023-03-22,Organic,4,72,0
1093,3620,2024-06-26,Email,2,146,0
1094,3317,2024-04-11,Organic,8,530,0
1095,524,2024-07-05,Paid,6,110,1
1096,10979,2024-07-31,Organic,4,344,1
1097,3092,2024-08-18,Social,8,205,0
1098,10007,2024-01-06,Organic,6,190,0
1099,4263,2024-10-10,Organic,3,16,0
1100,4745,2024-06-25,Social,8,98,1
1101,4959,2024-03-26,Organic,5,158,1
1102,8283,2023-07-29,Email,6,609,0
1103,1955,2023-10-29,Email,3,939,0
1104,8277,2024-07-27,Email,5,38,1
1105,9846,2024-06-10,Email,8,609,0
1106,4960,2023-11-22,Paid,9,179,0
1107,958,2023-11-27,Organic,4,212,0
1108,1758,2023-06-14,Email,4,266,0
1109,8881,2023-04-22,Organic,5,16,0
1110,7100,2023-06-24,Paid,9,312,0
1111,6100,2023-06-29,Organic,3,583,0
1112,11788,2024-07-17,Paid,6,1189,0
1113,11088,2023-07-07,Social,3,247,0
1114,3490,2024-08-05,Paid,8,568,0
1115,4704,2024-11-13,Organic,6,402,0
1116,3345,2024-02-08,Organic,7,88,0
1117,4624,2023-09-14,Paid,3,555,0
1118,11187,2023-03-19,Paid,7,233,0
1119,1969,2023-11-26,Paid,8,248,0
1120,11441,2023-04-24,Organic,3,486,0
1121,9149,2023-09-25,Email,5,146,0
1122,9902,2023-11-24,Paid,8,27,0
1123,3466,2023-07-11,Paid,3,644,1
1124,458,2024-06-18,Social,5,357,0
1125,11005,2024-08-19,Social,3,125,0
1126,1420,2024-05-09,Email,8,141,0
1127,3987,2023-08-24,Paid,9,334,0
1128,4997,2024-11-15,Social,5,57,0
1129,11985,2023-07-05,Organic,5,284,0
1130,4666,2023-03-30,Organic,4,264,0
1131,2348,2024-03-06,Organic,5,315,0
1132,6603,2024-05-15,Paid,9,190,0
1133,993,2023-09-24,Email,2,214,0
1134,4168,2024-05-04,Email,4,124,0
1135,290,2024-10-19,Email,2,87,0
1136,830,2024-11-02,Social,5,152,0
1137,1940,2024-03-13,Social,4,108,0
1138,8789,2023-12-19,Social,8,293,0
1139,2586,2023-05-26,Paid,6,463,1
1140,6424,2024-08-16,Social,4,22,0
1141,273,2023-07-30,Paid,6,31,0
1142,245,2024-03-22,Email,7,164,0
1143,3698,2023-07-12,Email,5,42,0
1144,9347,2024-01-25,Paid,4,195,0
1145,3094,2024-09-06,Email,4,88,0
1146,2950,2024-11-18,Email,4,796,0
1147,1117,2023-10-04,Organic,3,208,0
1148,6446,2023-01-25,Email,5,906,0
1149,10123,2024-11-07,Organic,6,767,0
1150,2450,2023-08-29,Social,5,305,0
1151,10266,2024-03-02,Email,3,1043,0
1152,11701,2023-05-20,Paid,7,423,0
1153,2067,2024-08-06,Email,4,31,1
1154,10759,2023-11-12,Paid,8,139,0
1155,8793,2023-01-23,Paid,8,23,0
1156,2487,2024-10-04,Organic,3,365,0
1157,405,2024-08-18,Social,11,146,0
1158,10713,2024-03-29,Paid,4,316,0
1159,3733,2024-04-18,Paid,4,500,0
1160,4725,2024-02-28,Organic,6,150,0
1161,9118,2023-07-25,Organic,7,27,0
1162,935,2023-10-22,Organic,4,95,0
1163,7869,2023-08-23,Social,1,174,0
1164,6490,2024-06-29,Social,7,751,0
1165,4072,2023-11-22,Organic,6,15,0
1166,1,2024-11-30,Email,4,140,1
1167,1270,2024-07-05,Paid,4,30,0
1168,8528,2023-06-01,Paid,3,306,0
1169,70,2024-04-16,Organic,5,1185,1
1170,1446,2024-05-03,Paid,4,524,0
1171,2099,2023-06-29,Email,4,38,0
1172,3333,2023-07-02,Paid,7,72,0
1173,8291,2023-07-18,Email,8,102,0
1174,6629,2023-04-21,Social,3,9,0
1175,3265,2024-02-10,Email,4,89,0
1176,8136,2023-01-27,Email,3,73,0
1177,7851,2024-05-10,Paid,10,185,0
1178,2982,2024-04-25,Organic,7,178,0
1179,8260,2023-09-23,Paid,4,55,0
1180,33,2024-08-26,Paid,4,276,0
1181,740,2023-09-05,Paid,8,254,0
1182,6539,2024-04-14,Paid,6,5,0
1183,2787,2024-08-07,Email,2,408,0
1184,9822,2024-06-12,Organic,8,6,0
1185,46,2024-01-20,Email,3,78,0
1186,2825,2024-11-22,Paid,6,299,0
1187,10267,2024-06-04,Organic,7,262,0
1188,2275,2024-06-15,Email,4,191,0
1189,7008,2024-08-18,Email,8,445,0
1190,3584,2023-02-03,Paid,1,412,0
1191,11663,2024-11-10,Social,4,82,0
1192,3595,2024-05-26,Paid,0,91,0
1193,480,2024-04-24,Email,2,284,0
1194,10026,2023-12-09,Social,6,124,0
1195,1422,2023-02-08,Social,6,426,0
1196,3818,2024-11-03,Organic,3,664,0
1197,2128,2023-11-27,Social,3,776,0
1198,2961,2023-05-23,Social,4,103,1
1199,3393,2023-03-29,Organic,3,229,0
1200,5898,2024-04-10,Paid,6,81,0
1201,4883,2024-11-11,Paid,9,286,1
1202,10937,2023-09-15,Paid,2,737,0
1203,8917,2023-02-07,Paid,7,356,0
1204,8885,2023-06-05,Social,3,355,0
1205,11913,2023-12-22,Social,5,553,0
1206,11934,2024-11-04,Paid,1,137,0
1207,6744,2024-07-16,Paid,7,42,0
1208,10200,2024-08-14,Social,10,72,0
1209,5404,2024-11-19,Social,6,74,0
1210,10997,2023-07-03,Paid,4,630,0
1211,5252,2023-06-05,Email,3,89,1
1212,7304,2023-11-21,Social,5,866,0
1213,8160,2023-08-05,Paid,6,576,0
1214,1228,2023-10-13,Email,5,65,0
1215,11092,2023-10-10,Email,7,170,0
1216,11683,2024-03-23,Paid,2,61,0
1217,1113,2023-12-27,Paid,3,685,1
1218,2414,2023-05-07,Paid,6,280,0
1219,488,2023-09-16,Email,8,100,0
1220,4765,2023-09-24,Organic,3,45,0
1221,149,2023-03-10,Organic,4,49,0
1222,9528,2024-08-11,Social,6,702,0
1223,5646,2023-09-06,Social,5,96,1
1224,2496,2023-06-21,Organic,3,47,0
1225,9198,2024-04-19,Social,3,374,0
1226,6150,2023-10-29,Email,3,128,0
1227,5111,2024-07-22,Social,5,511,0
1228,1406,2023-04-17,Organic,4,367,0
1229,11767,2024-03-24,Organic,4,362,0
1230,11535,2023-07-15,Paid,9,309,0
1231,3284,2024-03-03,Organic,5,728,0
1232,6802,2024-06-21,Paid,6,47,0
1233,6893,2024-06-26,Social,5,25,0
1234,7247,2023-06-14,Organic,7,128,0
1235,2734,2024-01-29,Email,5,259,0
1236,513,2023-09-14,Email,5,161,0
1237,4283,2024-09-27,Email,4,909,0
1238,4484,2024-10-14,Social,3,680,0
1239,5230,2024-02-04,Organic,4,115,0
1240,11121,2024-05-21,Social,5,156,0
1241,7257,2024-01-24,Email,2,569,0
1242,7796,2023-10-23,Paid,2,479,0
1243,8875,2023-02-26,Paid,5,332,0
1244,6720,2023-03-29,Paid,2,1181,0
1245,10962,2024-01-08,Social,4,251,0
1246,3637,2023-02-01,Social,1,141,1
1247,7962,2023-10-04,Email,5,550,0
1248,8061,2023-05-02,Organic,5,263,0
1249,5762,2024-01-18,Email,12,504,0
1250,3436,2024-09-06,Email,4,100,1
1251,10209,2023-09-03,Organic,10,198,1
1252,4829,2023-08-05,Email,7,622,0
1253,11572,2024-11-16,Paid,8,144,0
1254,762,2023-01-14,Email,11,371,0
1255,11762,2023-07-25,Organic,7,102,0
1256,11475,2024-03-29,Social,4,283,0
1257,811,2024-10-09,Email,8,346,0
1258,7124,2023-02-15,Organic,3,188,1
1259,6990,2023-10-22,Organic,8,269,0
1260,9049,2024-08-21,Paid,4,1277,0
1261,10849,2023-07-11,Social,5,353,0
1262,6930,2023-03-13,Paid,4,266,1
1263,4296,2023-09-30,Social,6,44,1
1264,10475,2023-11-16,Email,6,218,0
1265,4021,2024-03-12,Organic,6,311,0
1266,2073,2023-10-23,Paid,5,211,0
1267,5164,2023-01-06,Email,4,209,0
1268,4900,2024-01-03,Paid,4,97,0
1269,2354,2024-08-13,Social,4,432,0
1270,2103,2023-04-23,Paid,4,42,0
1271,10585,2023-05-08,Social,5,559,0
1272,9684,2024-11-21,Organic,3,597,0
1273,6896,2024-06-05,Organic,4,106,0
1274,1707,2024-10-10,Social,9,17,0
1275,6542,2023-01-17,Organic,5,540,0
1276,70,2024-03-29,Organic,7,179,1
1277,24,2024-02-02,Email,4,28,0
1278,10391,2023-01-04,Paid,8,186,0
1279,7615,2024-10-09,Organic,2,211,0
1280,8149,2023-11-13,Paid,2,203,0
1281,2890,2023-03-26,Paid,3,36,0
1282,11515,2023-03-04,Paid,7,234,0
1283,2689,2023-04-23,Organic,4,214,0
1284,4686,2024-08-24,Organic,2,4,0
1285,833,2024-04-05,Paid,7,420,0
