order_item_id,order_id,product_id,quantity,item_price
1079,542,44,3,707.36
1080,543,122,2,5511.63
1081,543,116,3,4453.25
1082,544,1,2,4444.39
1083,544,20,3,5629.13
1084,545,267,3,625.78
1085,545,184,1,2775.32
1086,546,216,1,5971.93
1087,546,5,3,4578.15
1088,547,259,1,4867.28
1089,547,156,1,4262.37
1090,548,184,1,2775.32
1091,548,60,3,4300.83
1092,549,52,1,3266.14
1093,549,96,3,2859.87
1094,549,15,3,3551.88
1095,550,134,1,1226.24
1096,550,253,1,4051.42
1097,550,101,1,1599.57
1098,551,27,1,4508.04
1099,552,71,2,3079.98
1100,553,234,1,5903.7
1101,553,192,1,1818.7
1102,553,53,2,1715.24
1103,554,77,2,5501.65
1104,554,256,2,1255.21
1105,554,93,1,2224.27
1106,555,46,3,3247.02
1107,555,194,2,4126.23
1108,556,296,1,5979.65
1109,556,194,3,4126.23
1110,557,254,1,4026.94
1111,557,245,2,3720.0
1112,557,230,1,5825.72
1113,558,41,1,4144.19
1114,558,57,2,4455.76
1115,558,159,1,2766.23
1116,559,199,2,836.01
1117,559,291,2,5544.7
1118,560,277,1,5938.75
1119,560,172,3,5010.61
1120,561,147,1,653.78
1121,561,159,3,2766.23
1122,561,101,2,1599.57
1123,562,188,1,5291.46
1124,563,66,2,4067.52
1125,564,180,1,2791.2
1126,564,160,1,842.5
1127,565,52,2,3266.14
1128,565,160,3,842.5
1129,565,174,2,1791.25
1130,566,238,3,3764.2
1131,567,101,2,1599.57
1132,568,73,2,1932.38
1133,568,267,1,625.78
1134,568,273,1,3955.76
1135,569,296,3,5979.65
1136,569,174,3,1791.25
1137,569,35,3,5355.98
1138,570,80,3,5248.15
1139,570,16,3,4986.74
1140,571,9,2,742.68
1141,571,160,1,842.5
1142,572,270,2,2464.33
1143,573,220,3,3299.73
1144,573,56,3,5860.24
1145,574,219,2,4558.52
1146,575,237,1,4439.02
1147,575,216,3,5971.93
1148,575,206,1,2469.69
1149,576,120,3,1291.09
1150,576,11,3,1465.76
1151,577,148,3,3591.25
1152,577,289,1,5446.71
1153,578,222,2,4078.75
1154,578,220,1,3299.73
1155,578,162,3,3025.81
1156,579,184,3,2775.32
1157,579,117,3,3137.63
1158,579,73,1,1932.38
1159,580,29,3,3579.54
1160,581,226,1,2443.11
1161,581,287,1,2544.92
1162,581,265,3,2615.86
1163,582,48,2,5434.36
1164,582,245,2,3720.0
1165,583,238,2,3764.2
1166,583,177,3,4180.87
1167,584,267,2,625.78
1168,584,285,1,738.01
1169,584,257,2,2182.47
1170,585,159,1,2766.23
1171,585,201,1,4478.5
1172,585,54,2,869.69
1173,586,251,2,640.21
1174,587,118,1,5295.55
1175,587,23,2,1682.28
1176,588,62,3,4211.95
1177,588,204,2,5839.28
1178,589,233,2,5574.37
1179,589,211,1,2473.69
1180,589,55,3,806.91
1181,590,273,1,3955.76
1182,591,246,3,1669.14
1183,592,77,2,5501.65
1184,593,192,2,1818.7
1185,594,147,2,653.78
1186,595,147,3,653.78
1187,595,82,1,583.27
1188,595,54,2,869.69
1189,596,67,2,1283.04
1190,597,68,3,2597.35
1191,597,43,3,1090.9
1192,597,75,3,2920.71
1193,598,198,3,5616.9
1194,598,151,2,3733.47
1195,598,78,1,3701.63
1196,599,225,2,1430.7
1197,599,264,1,3782.11
1198,599,65,1,869.78
1199,600,208,3,3615.34
1200,600,223,1,5624.62
1201,601,7,2,5398.03
1202,601,105,3,3300.0
1203,601,80,1,5248.15
1204,602,294,3,993.76
1205,602,14,1,1798.42
1206,603,73,3,1932.38
1207,604,52,3,3266.14
1208,604,123,3,2789.39
1209,605,131,2,1367.58
1210,605,226,1,2443.11
1211,605,70,1,4735.98
1212,606,262,3,2894.57
1213,606,298,2,918.15
1214,606,221,3,4842.24
1215,607,108,1,4517.85
1216,607,218,1,1924.71
1217,607,70,1,4735.98
1218,608,18,3,948.31
1219,608,69,2,5424.44
1220,609,196,2,3511.03
1221,609,25,2,3358.39
1222,609,251,3,640.21
1223,610,99,1,778.58
1224,610,83,1,2501.77
1225,610,104,1,2611.18
1226,611,179,3,3213.45
1227,611,156,3,4262.37
1228,612,59,2,2060.35
1229,612,61,1,5338.22
1230,612,30,2,3513.45
1231,613,288,1,2686.27
1232,613,168,3,1009.21
1233,613,197,1,5853.36
1234,614,300,3,2400.06
1235,615,3,2,992.02
1236,616,212,3,3146.75
1237,616,73,3,1932.38
1238,617,37,1,997.77
1239,617,94,3,3546.24
1240,617,290,2,574.76
1241,618,80,2,5248.15
1242,618,196,2,3511.03
1243,618,97,3,4455.8
1244,619,49,2,4727.51
1245,620,254,2,4026.94
1246,620,98,3,569.48
1247,620,42,3,5206.63
1248,621,25,3,3358.39
1249,621,251,3,640.21
1250,622,97,3,4455.8
1251,622,228,3,2112.93
1252,623,249,2,5473.35
1253,623,106,3,5736.69
1254,623,276,1,5294.7
1255,624,250,1,3144.9
1256,624,84,2,5520.62
1257,624,58,1,911.73
1258,625,47,3,4105.22
1259,625,160,3,842.5
1260,625,185,2,5158.85
1261,626,174,1,1791.25
1262,626,19,1,5340.58
1263,627,9,3,742.68
1264,628,211,2,2473.69
1265,628,172,2,5010.61
1266,628,92,1,2859.71
1267,629,237,3,4439.02
1268,630,24,2,3680.13
1269,630,183,2,1688.91
1270,630,266,1,1621.39
1271,631,196,1,3511.03
1272,631,121,3,2731.9
1273,631,78,1,3701.63
1274,632,186,3,812.24
1275,633,127,2,2013.51
1276,634,228,3,2112.93
1277,634,146,1,3389.29
1278,634,141,1,3735.47
1279,635,257,1,2182.47
1280,636,240,2,698.16
1281,637,191,2,4237.22
1282,637,38,2,5211.2
1283,638,143,2,5287.2
1284,639,226,1,2443.11
1285,639,78,2,3701.63
1286,640,272,2,2167.52
1287,640,122,3,5511.63
1288,641,289,2,5446.71
1289,642,205,3,5928.86
1290,642,229,2,5300.05
1291,642,139,1,5461.77
1292,643,44,1,707.36
1293,643,106,2,5736.69
1294,643,50,2,4296.12
1295,644,141,1,3735.47
1296,644,57,3,4455.76
1297,645,160,2,842.5
1298,645,106,2,5736.69
1299,646,267,3,625.78
1300,646,106,3,5736.69
1301,647,217,1,1068.24
1302,648,3,3,992.02
1303,648,252,2,1105.13
1304,648,232,1,4303.66
1305,649,167,2,887.98
1306,650,254,1,4026.94
1307,651,243,2,2258.87
1308,651,113,3,2576.48
1309,651,234,1,5903.7
1310,652,112,3,3447.71
1311,652,283,2,3508.11
1312,653,271,2,4454.09
1313,653,203,3,4978.14
1314,654,68,1,2597.35
1315,655,142,1,3241.08
1316,655,202,1,472.32
1317,655,151,3,3733.47
1318,656,91,2,3359.3
1319,656,7,1,5398.03
1320,657,251,2,640.21
1321,658,230,1,5825.72
1322,658,194,2,4126.23
1323,659,174,2,1791.25
1324,660,149,1,3169.98
1325,661,44,1,707.36
1326,661,208,2,3615.34
1327,661,204,1,5839.28
1328,662,140,1,1527.36
1329,662,114,1,5384.51
1330,663,119,3,2301.44
1331,663,93,1,2224.27
1332,664,71,3,3079.98
1333,665,42,2,5206.63
1334,666,112,3,3447.71
1335,666,48,1,5434.36
1336,666,118,2,5295.55
1337,667,68,2,2597.35
1338,667,171,1,3834.38
1339,667,226,2,2443.11
1340,668,191,1,4237.22
1341,669,277,1,5938.75
1342,669,184,3,2775.32
1343,670,113,3,2576.48
1344,670,187,2,5049.56
1345,671,262,1,2894.57
1346,671,279,1,1819.15
1347,671,266,3,1621.39
1348,672,253,2,4051.42
1349,673,292,2,5693.95
1350,674,203,3,4978.14
1351,674,125,1,886.72
1352,674,139,2,5461.77
1353,675,23,1,1682.28
1354,675,196,2,3511.03
1355,676,58,3,911.73
1356,676,167,3,887.98
1357,676,278,2,4202.31
1358,677,236,2,1618.28
1359,677,44,1,707.36
1360,678,298,2,918.15
1361,678,59,1,2060.35
1362,678,121,3,2731.9
1363,679,12,3,3406.55
1364,680,76,3,462.34
1365,680,182,1,5560.99
1366,681,42,1,5206.63
1367,681,89,1,3290.65
1368,681,250,1,3144.9
1369,682,241,2,1738.37
1370,683,186,1,812.24
1371,683,53,1,1715.24
1372,684,147,1,653.78
1373,684,112,1,3447.71
1374,685,77,2,5501.65
1375,685,1,1,4444.39
1376,686,118,2,5295.55
1377,687,140,3,1527.36
1378,688,272,2,2167.52
1379,688,208,2,3615.34
1380,689,270,1,2464.33
1381,689,217,3,1068.24
1382,689,270,3,2464.33
1383,690,183,1,1688.91
1384,691,282,1,3217.34
1385,692,12,3,3406.55
1386,692,275,2,5449.1
1387,693,219,2,4558.52
1388,693,53,1,1715.24
1389,694,300,2,2400.06
1390,694,86,1,3954.57
1391,695,200,1,2997.11
1392,696,173,1,4683.84
1393,696,246,1,1669.14
1394,697,109,3,5495.97
1395,697,233,2,5574.37
1396,698,89,2,3290.65
1397,698,260,3,3959.59
1398,699,9,3,742.68
1399,700,160,2,842.5
1400,700,187,3,5049.56
1401,701,138,2,4227.89
1402,701,261,1,3374.75
1403,702,106,3,5736.69
1404,702,226,2,2443.11
1405,703,53,2,1715.24
1406,703,32,1,1070.61
1407,703,259,3,4867.28
1408,704,250,1,3144.9
1409,705,292,3,5693.95
1410,706,82,3,583.27
1411,707,103,2,1983.88
1412,707,148,2,3591.25
1413,708,185,1,5158.85
1414,708,194,1,4126.23
1415,709,97,2,4455.8
1416,709,109,1,5495.97
1417,709,181,2,3224.47
1418,710,21,3,2811.85
1419,711,212,1,3146.75
1420,712,228,2,2112.93
1421,712,155,2,5125.12
1422,713,88,1,5444.04
1423,713,12,3,3406.55
1424,713,129,1,1873.37
1425,714,277,3,5938.75
1426,714,216,2,5971.93
1427,714,205,3,5928.86
1428,715,40,1,1015.11
1429,716,218,2,1924.71
1430,716,181,2,3224.47
1431,717,140,1,1527.36
1432,717,147,1,653.78
1433,718,249,2,5473.35
1434,719,125,2,886.72
1435,719,189,1,3996.25
1436,720,36,1,3926.18
1437,720,290,2,574.76
1438,721,165,3,412.78
1439,721,69,3,5424.44
1440,721,109,1,5495.97
1441,722,265,3,2615.86
1442,722,71,1,3079.98
1443,722,284,3,3114.8
1444,723,90,3,2160.75
1445,724,122,2,5511.63
1446,724,32,3,1070.61
1447,724,187,3,5049.56
1448,725,247,1,4881.64
1449,725,5,1,4578.15
1450,726,30,2,3513.45
1451,726,195,1,4460.8
1452,727,9,3,742.68
1453,727,148,3,3591.25
1454,728,220,3,3299.73
1455,728,23,1,1682.28
1456,728,227,2,2177.9
1457,729,178,3,1710.97
1458,729,249,3,5473.35
1459,729,135,1,3217.56
1460,730,34,3,503.81
1461,731,21,3,2811.85
1462,731,33,1,696.22
1463,731,289,2,5446.71
1464,732,3,3,992.02
1465,732,13,1,3140.05
1466,732,68,1,2597.35
1467,733,278,1,4202.31
1468,733,220,1,3299.73
1469,733,254,1,4026.94
1470,734,150,3,3847.5
1471,734,248,3,3013.69
1472,735,171,2,3834.38
1473,735,297,3,5203.86
1474,736,79,3,3104.79
1475,736,84,1,5520.62
1476,736,115,3,4282.62
1477,737,66,2,4067.52
1478,737,15,1,3551.88
1479,737,259,3,4867.28
1480,738,210,3,3385.04
1481,738,97,2,4455.8
1482,739,225,3,1430.7
1483,739,219,2,4558.52
1484,740,17,1,1124.76
1485,740,179,1,3213.45
1486,741,75,1,2920.71
1487,741,186,2,812.24
1488,742,85,3,5511.63
1489,742,42,3,5206.63
1490,742,56,1,5860.24
1491,743,133,1,1999.24
1492,744,247,2,4881.64
1493,745,262,3,2894.57
1494,746,230,2,5825.72
1495,747,129,3,1873.37
1496,747,242,3,5594.94
1497,747,276,3,5294.7
1498,748,279,3,1819.15
1499,748,86,1,3954.57
1500,749,265,2,2615.86
1501,749,19,3,5340.58
1502,749,124,3,5145.54
1503,750,187,3,5049.56
1504,750,276,1,5294.7
1505,751,102,2,2982.19
1506,751,224,3,1470.06
1507,751,72,3,4447.22
1508,752,100,2,2996.22
1509,752,100,1,2996.22
1510,752,187,1,5049.56
1511,753,246,3,1669.14
1512,753,63,3,617.45
1513,754,81,1,811.93
1514,755,202,1,472.32
1515,756,44,1,707.36
1516,756,205,1,5928.86
1517,757,194,2,4126.23
1518,757,177,2,4180.87
1519,758,85,3,5511.63
1520,758,281,2,5584.73
1521,758,290,2,574.76
1522,759,35,1,5355.98
1523,759,42,3,5206.63
1524,760,299,2,3072.1
1525,760,274,1,5309.96
1526,761,168,1,1009.21
1527,761,86,2,3954.57
1528,762,32,1,1070.61
1529,762,47,1,4105.22
1530,762,286,1,2404.38
1531,763,237,1,4439.02
1532,764,191,2,4237.22
1533,764,172,2,5010.61
1534,765,259,3,4867.28
1535,765,156,3,4262.37
1536,765,180,3,2791.2
1537,766,47,1,4105.22
1538,767,289,3,5446.71
1539,767,51,3,529.86
1540,767,69,1,5424.44
1541,768,46,3,3247.02
1542,768,20,1,5629.13
1543,768,30,2,3513.45
1544,769,275,3,5449.1
1545,770,14,3,1798.42
1546,770,178,1,1710.97
1547,770,9,2,742.68
1548,771,33,3,696.22
1549,772,229,3,5300.05
1550,773,200,3,2997.11
1551,774,166,2,4904.69
1552,774,94,3,3546.24
1553,774,240,3,698.16
1554,775,195,3,4460.8
1555,776,117,3,3137.63
1556,777,284,3,3114.8
1557,778,116,3,4453.25
1558,778,231,3,5925.11
1559,778,31,2,3454.27
1560,779,43,1,1090.9
1561,780,192,2,1818.7
1562,780,239,3,3159.72
1563,780,60,1,4300.83
1564,781,175,2,2264.14
1565,781,39,1,4778.82
1566,781,9,1,742.68
1567,782,153,2,1599.75
1568,782,68,2,2597.35
1569,783,185,3,5158.85
1570,783,241,3,1738.37
1571,784,185,2,5158.85
1572,784,50,2,4296.12
1573,784,102,2,2982.19
1574,785,281,3,5584.73
1575,785,100,1,2996.22
1576,785,196,2,3511.03
1577,786,42,3,5206.63
1578,786,132,1,3781.56
1579,786,287,3,2544.92
1580,787,58,3,911.73
1581,787,269,1,1094.12
1582,787,72,1,4447.22
1583,788,174,2,1791.25
1584,788,84,2,5520.62
1585,789,153,3,1599.75
1586,790,154,1,3659.85
1587,791,160,2,842.5
1588,791,242,2,5594.94
1589,792,275,1,5449.1
1590,792,88,1,5444.04
1591,792,180,1,2791.2
1592,793,166,2,4904.69
1593,794,78,1,3701.63
1594,794,268,2,2556.81
1595,795,272,1,2167.52
1596,796,218,3,1924.71
1597,796,173,2,4683.84
1598,796,44,1,707.36
1599,797,142,3,3241.08
1600,797,273,2,3955.76
1601,797,291,1,5544.7
1602,798,281,3,5584.73
1603,798,99,2,778.58
1604,799,20,2,5629.13
1605,799,191,3,4237.22
1606,800,43,2,1090.9
1607,800,100,1,2996.22
1608,801,300,3,2400.06
1609,801,266,2,1621.39
1610,801,90,2,2160.75
1611,802,212,1,3146.75
1612,803,300,2,2400.06
1613,804,128,1,4208.02
1614,804,49,2,4727.51
1615,805,166,3,4904.69
1616,806,86,2,3954.57
1617,807,167,1,887.98
1618,807,190,1,4548.56
1619,807,231,2,5925.11
1620,808,195,2,4460.8
1621,808,149,2,3169.98
1622,809,180,1,2791.2
1623,810,168,1,1009.21
1624,811,281,1,5584.73
1625,811,172,2,5010.61
1626,812,174,3,1791.25
1627,812,147,2,653.78
1628,813,235,3,1112.72
1629,813,193,1,827.74
1630,814,223,2,5624.62
1631,814,228,3,2112.93
1632,814,106,3,5736.69
1633,815,229,1,5300.05
1634,815,25,2,3358.39
1635,815,8,2,5222.97
1636,816,32,2,1070.61
1637,817,107,3,1155.18
1638,817,8,1,5222.97
1639,817,128,1,4208.02
1640,818,47,2,4105.22
1641,819,185,1,5158.85
1642,820,70,3,4735.98
1643,820,227,1,2177.9
1644,820,196,3,3511.03
1645,821,102,3,2982.19
1646,822,95,2,1817.21
1647,822,239,2,3159.72
1648,822,23,3,1682.28
1649,823,278,3,4202.31
1650,823,95,3,1817.21
1651,823,45,1,1481.98
1652,824,274,1,5309.96
1653,824,85,3,5511.63
1654,825,52,2,3266.14
1655,825,219,3,4558.52
1656,826,143,2,5287.2
1657,826,207,1,1777.66
1658,826,190,3,4548.56
1659,827,213,2,1956.05
1660,828,45,3,1481.98
1661,828,116,3,4453.25
1662,828,30,2,3513.45
1663,829,131,3,1367.58
1664,829,162,1,3025.81
1665,830,73,3,1932.38
1666,830,191,2,4237.22
1667,830,156,3,4262.37
1668,831,89,2,3290.65
1669,831,89,1,3290.65
1670,831,114,1,5384.51
1671,832,161,3,4785.19
1672,832,296,2,5979.65
1673,833,82,2,583.27
1674,833,115,2,4282.62
1675,834,125,2,886.72
1676,834,170,3,3209.55
1677,835,294,3,993.76
1678,836,200,1,2997.11
1679,836,256,1,1255.21
1680,837,31,3,3454.27
1681,838,234,2,5903.7
1682,839,211,3,2473.69
1683,839,110,2,3338.92
1684,839,38,2,5211.2
1685,840,294,1,993.76
1686,841,227,1,2177.9
1687,841,37,3,997.77
1688,842,291,1,5544.7
1689,843,289,1,5446.71
1690,844,150,2,3847.5
1691,845,134,3,1226.24
1692,845,252,2,1105.13
1693,846,231,3,5925.11
1694,846,238,3,3764.2
1695,846,280,2,725.22
1696,847,22,2,728.56
1697,847,193,3,827.74
1698,848,229,2,5300.05
1699,849,250,3,3144.9
1700,849,11,2,1465.76
1701,849,263,1,2049.77
1702,850,11,2,1465.76
1703,850,170,1,3209.55
1704,851,31,2,3454.27
1705,851,126,1,5824.75
1706,851,101,2,1599.57
1707,852,49,2,4727.51
1708,853,67,3,1283.04
1709,854,149,2,3169.98
1710,854,73,3,1932.38
1711,855,228,2,2112.93
1712,856,222,3,4078.75
1713,856,268,1,2556.81
1714,856,55,3,806.91
1715,857,263,1,2049.77
1716,858,238,2,3764.2
1717,858,278,3,4202.31
1718,858,172,3,5010.61
1719,859,71,3,3079.98
1720,859,77,2,5501.65
1721,860,159,2,2766.23
1722,860,163,2,2332.37
1723,860,205,3,5928.86
1724,861,80,3,5248.15
1725,862,282,2,3217.34
1726,862,246,3,1669.14
1727,862,55,3,806.91
1728,863,294,3,993.76
1729,863,223,3,5624.62
1730,864,77,2,5501.65
1731,864,111,3,1220.91
1732,865,125,1,886.72
1733,866,297,3,5203.86
1734,866,5,1,4578.15
1735,867,36,2,3926.18
1736,868,166,2,4904.69
1737,868,156,1,4262.37
1738,868,44,2,707.36
1739,869,231,3,5925.11
1740,869,193,1,827.74
1741,870,71,3,3079.98
1742,870,195,1,4460.8
1743,871,109,2,5495.97
1744,871,123,1,2789.39
1745,872,233,2,5574.37
1746,873,244,3,2280.36
1747,873,117,1,3137.63
1748,874,78,2,3701.63
1749,874,57,1,4455.76
1750,874,175,1,2264.14
1751,875,88,3,5444.04
1752,876,27,2,4508.04
1753,877,97,2,4455.8
1754,877,57,2,4455.76
1755,877,3,1,992.02
1756,878,242,3,5594.94
1757,879,144,2,4477.73
1758,879,48,3,5434.36
1759,880,57,3,4455.76
1760,880,106,3,5736.69
1761,881,287,2,2544.92
1762,881,105,3,3300.0
1763,882,141,2,3735.47
1764,882,151,1,3733.47
1765,882,223,3,5624.62
1766,883,255,3,2540.87
1767,884,70,2,4735.98
1768,884,166,1,4904.69
1769,884,45,3,1481.98
1770,885,81,3,811.93
1771,885,80,3,5248.15
1772,885,265,3,2615.86
1773,886,87,1,2022.3
1774,886,206,3,2469.69
1775,886,181,3,3224.47
1776,887,271,2,4454.09
1777,887,99,3,778.58
1778,887,278,3,4202.31
1779,888,286,2,2404.38
1780,889,256,2,1255.21
1781,889,185,3,5158.85
1782,890,67,3,1283.04
1783,891,205,1,5928.86
1784,892,230,2,5825.72
1785,893,198,3,5616.9
1786,894,20,2,5629.13
1787,894,168,3,1009.21
1788,894,45,3,1481.98
1789,895,182,3,5560.99
1790,896,91,3,3359.3
1791,896,276,1,5294.7
1792,897,245,1,3720.0
1793,897,75,1,2920.71
1794,898,277,2,5938.75
1795,898,157,3,5522.24
1796,899,82,2,583.27
1797,899,76,2,462.34
1798,900,184,1,2775.32
1799,901,115,2,4282.62
1800,901,222,3,4078.75
1801,901,237,1,4439.02
1802,902,244,1,2280.36
1803,903,65,2,869.78
1804,903,245,2,3720.0
1805,903,260,1,3959.59
1806,904,213,1,1956.05
1807,905,275,1,5449.1
1808,905,27,3,4508.04
1809,906,186,2,812.24
1810,906,199,1,836.01
1811,907,17,3,1124.76
1812,907,289,1,5446.71
1813,907,170,2,3209.55
1814,908,278,1,4202.31
1815,909,224,2,1470.06
1816,909,258,1,4620.55
1817,910,208,1,3615.34
1818,910,272,3,2167.52
1819,910,237,2,4439.02
1820,911,255,3,2540.87
1821,911,111,1,1220.91
1822,912,12,3,3406.55
1823,912,221,3,4842.24
1824,912,110,2,3338.92
1825,913,209,2,1225.49
1826,913,210,1,3385.04
1827,914,109,3,5495.97
1828,914,133,1,1999.24
1829,914,248,3,3013.69
1830,915,3,1,992.02
1831,915,284,2,3114.8
1832,916,53,1,1715.24
1833,916,160,2,842.5
1834,916,249,2,5473.35
1835,917,300,3,2400.06
1836,917,263,3,2049.77
1837,918,79,2,3104.79
1838,918,137,3,891.1
1839,919,68,3,2597.35
1840,920,245,3,3720.0
1841,920,211,1,2473.69
1842,920,256,1,1255.21
1843,921,104,2,2611.18
1844,921,167,1,887.98
1845,921,213,1,1956.05
1846,922,181,2,3224.47
1847,922,57,3,4455.76
1848,922,63,1,617.45
1849,923,149,3,3169.98
1850,923,102,1,2982.19
1851,923,221,3,4842.24
1852,924,4,3,1904.48
1853,925,249,1,5473.35
1854,925,113,2,2576.48
1855,925,13,2,3140.05
1856,926,207,3,1777.66
1857,926,244,2,2280.36
1858,926,239,1,3159.72
1859,927,247,3,4881.64
1860,928,205,2,5928.86
1861,928,190,1,4548.56
1862,929,170,3,3209.55
1863,929,5,2,4578.15
1864,930,219,1,4558.52
1865,930,64,1,3379.77
1866,931,157,1,5522.24
1867,932,106,2,5736.69
1868,932,297,2,5203.86
1869,932,191,3,4237.22
1870,933,268,2,2556.81
1871,933,26,2,5213.05
1872,934,173,2,4683.84
1873,935,55,3,806.91
1874,936,206,3,2469.69
1875,936,139,3,5461.77
1876,936,125,2,886.72
1877,937,79,1,3104.79
1878,937,254,3,4026.94
1879,937,100,1,2996.22
1880,938,192,3,1818.7
1881,938,211,3,2473.69
1882,938,228,1,2112.93
1883,939,281,3,5584.73
1884,940,102,3,2982.19
1885,941,119,3,2301.44
1886,941,134,2,1226.24
1887,941,60,2,4300.83
1888,942,55,2,806.91
1889,942,246,3,1669.14
1890,943,32,2,1070.61
1891,943,211,2,2473.69
1892,943,75,3,2920.71
1893,944,42,1,5206.63
1894,944,295,1,5639.02
1895,944,230,3,5825.72
1896,945,265,2,2615.86
1897,945,6,2,1978.69
1898,946,11,2,1465.76
1899,946,260,2,3959.59
1900,947,158,2,889.25
1901,947,67,2,1283.04
1902,947,59,2,2060.35
1903,948,29,3,3579.54
1904,948,227,1,2177.9
1905,949,52,2,3266.14
1906,949,241,1,1738.37
1907,950,43,1,1090.9
1908,950,13,3,3140.05
1909,951,100,1,2996.22
1910,952,76,1,462.34
1911,952,50,2,4296.12
1912,952,201,1,4478.5
1913,953,18,3,948.31
1914,953,171,3,3834.38
1915,954,224,2,1470.06
1916,954,191,3,4237.22
1917,954,252,1,1105.13
1918,955,290,1,574.76
1919,955,172,2,5010.61
1920,955,123,2,2789.39
1921,956,215,3,3107.7
1922,957,235,1,1112.72
1923,958,192,1,1818.7
1924,958,4,2,1904.48
1925,958,86,3,3954.57
1926,959,204,2,5839.28
1927,959,109,1,5495.97
1928,959,160,1,842.5
1929,960,40,2,1015.11
1930,961,236,3,1618.28
1931,962,57,1,4455.76
1932,963,12,2,3406.55
1933,964,205,2,5928.86
1934,965,67,1,1283.04
1935,965,150,2,3847.5
1936,966,246,1,1669.14
1937,966,276,3,5294.7
1938,967,110,2,3338.92
1939,967,72,2,4447.22
1940,967,80,3,5248.15
1941,968,196,2,3511.03
1942,968,79,3,3104.79
1943,968,97,3,4455.8
1944,969,244,2,2280.36
1945,969,243,2,2258.87
1946,969,200,2,2997.11
1947,970,95,3,1817.21
1948,970,150,3,3847.5
1949,970,69,3,5424.44
1950,971,46,2,3247.02
1951,971,85,1,5511.63
1952,972,233,1,5574.37
1953,973,14,1,1798.42
1954,974,277,2,5938.75
1955,974,284,1,3114.8
1956,974,279,3,1819.15
1957,975,240,3,698.16
1958,975,239,1,3159.72
1959,975,195,1,4460.8
1960,976,111,1,1220.91
1961,976,279,1,1819.15
1962,977,205,2,5928.86
1963,978,235,1,1112.72
1964,979,136,3,2559.79
1965,980,282,3,3217.34
1966,980,60,3,4300.83
1967,981,66,2,4067.52
1968,981,142,2,3241.08
1969,981,243,1,2258.87
1970,982,48,2,5434.36
1971,983,105,1,3300.0
1972,983,273,2,3955.76
1973,984,81,3,811.93
1974,984,162,2,3025.81
1975,985,32,3,1070.61
1976,986,239,3,3159.72
1977,987,293,2,2636.74
1978,988,175,1,2264.14
1979,988,203,2,4978.14
1980,989,141,2,3735.47
1981,989,70,3,4735.98
1982,989,264,3,3782.11
1983,990,155,3,5125.12
1984,990,176,3,3649.5
1985,991,54,1,869.69
1986,991,102,1,2982.19
1987,991,72,1,4447.22
1988,992,228,1,2112.93
1989,993,156,1,4262.37
1990,993,287,2,2544.92
1991,994,183,3,1688.91
1992,994,185,3,5158.85
1993,995,251,3,640.21
1994,996,137,1,891.1
1995,996,282,3,3217.34
1996,996,109,1,5495.97
1997,997,202,1,472.32
1998,997,233,3,5574.37
1999,997,298,1,918.15
2000,998,224,3,1470.06
2001,998,265,3,2615.86
2002,999,33,2,696.22
2003,999,168,2,1009.21
2004,1000,286,2,2404.38
2005,1000,281,2,5584.73
2006,1001,99,2,778.58
2007,1001,265,3,2615.86
2008,1002,219,1,4558.52
2009,1002,75,1,2920.71
2010,1002,88,1,5444.04
2011,1003,47,3,4105.22
2012,1003,53,2,1715.24
2013,1004,82,2,583.27
2014,1004,54,3,869.69
2015,1005,188,1,5291.46
2016,1006,241,1,1738.37
2017,1006,206,2,2469.69
2018,1006,31,3,3454.27
2019,1007,63,3,617.45
2020,1008,104,2,2611.18
2021,1008,269,1,1094.12
2022,1009,40,2,1015.11
2023,1010,268,3,2556.81
2024,1010,273,2,3955.76
2025,1011,196,1,3511.03
2026,1011,61,1,5338.22
2027,1012,219,3,4558.52
2028,1013,288,3,2686.27
2029,1013,175,3,2264.14
2030,1014,134,1,1226.24
2031,1014,1,2,4444.39
2032,1015,25,2,3358.39
2033,1015,59,3,2060.35
2034,1015,108,2,4517.85
2035,1016,249,2,5473.35
2036,1016,251,3,640.21
2037,1017,96,1,2859.87
2038,1018,105,3,3300.0
2039,1018,21,2,2811.85
2040,1018,233,3,5574.37
2041,1019,206,2,2469.69
2042,1020,72,2,4447.22
2043,1020,113,2,2576.48
2044,1020,140,2,1527.36
2045,1021,193,2,827.74
2046,1021,289,3,5446.71
2047,1021,26,3,5213.05
2048,1022,24,2,3680.13
2049,1023,10,3,1592.94
2050,1023,144,3,4477.73
2051,1024,22,1,728.56
2052,1024,169,3,1340.4
2053,1024,146,3,3389.29
2054,1025,231,1,5925.11
2055,1025,260,1,3959.59
2056,1025,89,3,3290.65
2057,1026,250,1,3144.9
2058,1026,215,3,3107.7
2059,1027,182,1,5560.99
2060,1027,33,1,696.22
2061,1028,160,1,842.5
2062,1028,230,2,5825.72
