order_id,customer_id,order_date,order_status,discount_amount,shipping_fee
575,3099,2023-03-17,Completed,-27.33,32.33
576,5304,2023-05-19,Completed,-21.19,98.11
577,5383,2024-06-27,Completed,532.77,151.69
578,5850,2023-05-17,Completed,465.86,136.99
579,6446,2024-05-19,Completed,-97.33,31.88
580,5161,2024-06-24,Cancelled,433.37,130.49
581,2136,2024-07-17,Completed,94.17,199.29
582,6303,2023-03-19,Completed,430.27,87.41
583,4257,2024-03-31,Cancelled,657.29,67.06
584,11480,2024-01-07,Completed,188.33,135.47
585,10066,2023-07-20,Returned,162.41,97.4
586,1191,2024-05-23,Completed,75.55,134.12
587,6905,2023-01-01,Completed,588.54,29.42
588,9835,2024-03-18,Completed,243.0,167.8
589,2749,2023-01-08,Completed,16.13,13.26
590,8779,2023-10-26,Completed,203.48,161.67
591,552,2024-11-05,Completed,-68.3,69.16
592,3061,2023-01-28,Completed,-62.92,16.94
593,10544,2023-05-03,Completed,319.33,112.39
594,4171,2024-10-22,Completed,534.5,48.82
595,4592,2024-06-01,Completed,390.37,159.81
596,5516,2023-11-15,Cancelled,298.83,181.92
597,4020,2024-07-08,Completed,537.37,104.45
598,4439,2024-06-09,Completed,-35.66,88.79
599,6918,2023-07-03,Completed,267.5,69.31
600,4942,2023-11-13,Cancelled,175.27,23.29
601,682,2023-06-11,Cancelled,607.38,139.0
602,752,2023-05-28,Completed,612.48,96.38
603,9053,2024-09-24,Returned,342.02,193.92
604,10093,2023-11-26,Completed,-32.06,175.66
605,8009,2024-02-05,Completed,-23.47,176.92
606,7779,2024-02-05,Completed,-35.45,193.72
607,9688,2023-11-16,Completed,674.65,49.35
608,8749,2023-01-27,Completed,262.36,189.39
609,3169,2024-10-10,Completed,57.96,171.95
610,11411,2023-06-17,Completed,-103.04,13.49
611,4440,2023-06-19,Returned,525.18,86.65
612,6455,2023-08-09,Completed,403.71,102.6
613,4765,2024-04-21,Completed,321.96,49.24
614,1146,2024-04-23,Completed,223.25,37.28
615,764,2023-02-10,Completed,169.72,197.81
616,4294,2023-08-15,Completed,693.3,30.46
617,8611,2023-12-05,Completed,15.53,174.56
618,8265,2024-09-15,Completed,236.68,112.89
619,112,2023-04-27,Completed,233.0,86.16
620,8435,2024-11-03,Returned,-83.94,17.32
621,6529,2024-02-15,Completed,-95.59,115.0
622,464,2023-01-12,Completed,-130.46,145.97
623,4809,2024-01-14,Cancelled,156.66,135.1
624,5009,2024-06-05,Completed,150.89,26.61
625,9018,2023-02-17,Completed,473.6,37.76
626,1183,2023-12-22,Completed,-46.49,164.54
627,10771,2023-06-15,Completed,-81.66,168.85
628,10221,2023-07-01,Completed,-63.47,26.88
629,2935,2023-04-26,Completed,-139.07,51.34
630,7609,2023-02-27,Completed,616.74,88.76
631,474,2024-08-15,Completed,647.67,24.77
632,754,2023-10-02,Completed,541.64,152.17
633,2810,2024-01-24,Completed,-46.67,77.92
634,11062,2024-01-22,Completed,290.64,175.1
635,8855,2024-10-18,Completed,253.05,185.64
636,1545,2024-08-28,Completed,299.32,195.63
637,2202,2023-08-22,Completed,-104.23,94.99
638,4878,2024-03-20,Returned,-143.81,176.53
639,9867,2023-10-14,Completed,497.12,137.3
640,8829,2023-01-21,Completed,270.79,12.33
641,1430,2024-01-09,Completed,-126.61,172.2
642,4373,2023-04-29,Completed,117.93,128.75
643,11867,2023-08-11,Completed,604.05,78.36
644,5050,2023-04-30,Returned,28.58,142.92
645,9125,2024-10-16,Completed,36.54,99.5
646,9702,2023-11-27,Completed,202.14,62.28
647,130,2024-03-22,Completed,420.89,64.63
648,11993,2023-05-07,Cancelled,317.97,38.07
649,3706,2024-08-27,Completed,646.29,20.75
650,9968,2024-01-26,Completed,116.58,183.75
651,2567,2023-03-19,Completed,444.01,99.96
652,1052,2024-10-28,Completed,552.1,90.69
653,11351,2023-07-06,Completed,77.12,41.73
654,2361,2023-08-09,Completed,237.43,145.02
655,10314,2024-02-11,Completed,667.31,17.36
656,499,2023-07-03,Completed,193.92,138.83
657,1280,2023-04-05,Completed,476.14,198.95
658,1894,2024-05-12,Returned,220.27,25.06
659,2780,2024-07-29,Completed,360.5,102.81
660,10625,2023-04-01,Completed,621.15,14.79
661,2690,2024-07-15,Completed,319.63,21.08
662,2157,2023-03-21,Completed,389.19,28.05
663,11246,2024-05-05,Completed,241.84,146.54
664,11374,2024-03-09,Completed,-131.27,192.75
665,776,2023-09-16,Completed,172.83,144.11
666,7817,2024-03-13,Completed,611.65,111.72
667,11644,2023-12-26,Completed,-100.23,103.52
668,9122,2024-06-24,Completed,342.3,29.99
669,4902,2024-01-05,Completed,429.2,58.83
670,3466,2024-03-13,Cancelled,-110.44,58.32
671,9742,2024-06-07,Returned,593.92,24.81
672,9572,2024-06-22,Cancelled,406.38,2.46
673,220,2023-06-10,Completed,478.63,118.95
674,9748,2024-09-10,Completed,416.38,54.45
675,10329,2023-05-03,Completed,299.38,154.9
676,5113,2023-06-14,Completed,-32.71,194.29
677,10138,2023-12-10,Completed,71.03,172.28
678,687,2023-01-30,Completed,-104.77,25.29
679,11073,2023-12-24,Completed,464.73,40.03
680,3205,2024-11-24,Completed,51.02,179.52
681,10432,2023-06-10,Completed,127.46,77.24
682,4533,2023-07-06,Returned,-16.23,61.03
683,6870,2023-06-20,Completed,243.26,117.69
684,3183,2023-07-23,Completed,-58.9,199.04
685,3061,2023-02-24,Completed,637.39,199.07
686,9567,2024-06-10,Completed,695.76,39.55
687,4191,2023-06-07,Completed,79.87,67.84
688,10231,2024-05-06,Completed,73.57,13.71
689,9535,2024-04-12,Completed,423.93,109.67
690,4864,2023-03-01,Completed,168.57,130.19
691,11279,2023-07-02,Completed,564.47,89.79
692,6427,2023-06-18,Completed,575.41,29.04
693,4569,2023-04-02,Completed,63.1,119.28
694,7938,2024-06-29,Returned,640.21,88.92
695,7851,2023-11-01,Completed,543.73,13.2
696,10305,2023-02-18,Completed,169.09,138.35
697,9564,2024-02-21,Completed,44.82,80.78
698,10566,2024-06-18,Completed,675.42,156.88
699,6442,2023-07-12,Completed,109.19,76.75
700,5978,2023-10-07,Returned,584.91,182.4
701,4697,2024-08-01,Completed,-29.42,115.3
702,7244,2023-12-23,Completed,54.06,18.57
703,8032,2023-02-21,Completed,150.08,118.35
704,6668,2023-08-20,Completed,370.31,125.34
705,7373,2024-03-15,Completed,-109.3,148.88
706,11354,2023-10-19,Completed,115.84,130.59
707,5423,2023-01-05,Cancelled,226.12,59.82
708,3708,2024-10-11,Completed,561.48,122.04
709,7333,2023-10-01,Returned,14.87,106.43
710,3985,2023-07-20,Completed,28.68,172.21
711,397,2023-02-15,Completed,-54.32,96.67
712,9112,2024-03-20,Completed,572.78,173.76
713,3678,2023-05-21,Completed,421.68,154.97
714,2038,2023-06-01,Completed,674.8,34.41
715,965,2024-06-08,Completed,188.56,117.09
716,8244,2023-12-03,Completed,467.95,195.06
717,6683,2023-10-29,Completed,-93.71,63.21
718,5173,2024-04-22,Completed,229.79,129.39
719,4880,2024-07-14,Cancelled,295.49,29.26
720,4365,2024-08-13,Completed,574.34,69.84
721,1827,2023-08-07,Completed,-73.8,77.09
722,3699,2023-04-09,Returned,-116.5,68.02
723,11261,2024-02-10,Completed,279.28,1.48
724,6244,2023-12-28,Completed,697.39,66.98
725,5045,2024-11-11,Completed,65.22,46.28
726,4936,2023-06-02,Completed,124.78,105.94
727,10491,2023-05-30,Cancelled,347.32,189.84
728,10998,2024-09-15,Returned,245.24,75.53
729,10254,2023-03-06,Completed,336.97,154.94
730,4051,2024-05-18,Completed,-72.15,10.87
731,6208,2024-08-18,Completed,107.78,189.11
732,3462,2023-06-28,Completed,97.45,158.88
733,7424,2023-09-11,Cancelled,429.24,158.39
734,11544,2023-07-15,Completed,645.85,188.37
735,3767,2023-10-17,Completed,0.88,147.03
736,4190,2024-08-14,Completed,340.5,112.24
737,10448,2023-03-15,Completed,431.12,194.57
738,1867,2023-12-08,Completed,110.31,4.04
739,5567,2024-08-09,Completed,84.13,4.51
740,2691,2024-09-15,Completed,148.88,51.78
741,4393,2024-04-27,Completed,666.57,80.09
742,7652,2023-08-01,Completed,73.04,171.1
743,2578,2024-05-23,Completed,130.2,150.97
744,9646,2023-11-03,Completed,152.78,77.45
745,5186,2024-04-02,Completed,139.85,83.2
746,5283,2023-03-13,Completed,549.55,83.67
747,8286,2023-04-03,Completed,692.16,114.77
748,9950,2023-03-01,Completed,558.55,124.94
749,7640,2024-01-14,Completed,521.47,156.19
750,1328,2023-11-28,Completed,676.07,68.38
751,8392,2023-06-18,Completed,265.53,132.62
752,5584,2023-12-03,Completed,-23.85,83.07
753,3625,2024-07-14,Completed,101.25,153.82
754,7061,2023-08-28,Returned,389.91,67.47
755,7320,2023-10-29,Completed,530.76,176.43
756,11400,2023-09-20,Completed,461.0,44.65
757,11484,2024-06-04,Returned,476.52,40.45
758,880,2024-10-15,Cancelled,96.66,134.48
759,6786,2024-10-15,Completed,130.08,192.56
760,6212,2024-06-24,Completed,-126.38,134.11
761,4707,2023-04-20,Returned,203.69,120.8
762,398,2023-11-17,Completed,60.77,167.58
763,11471,2023-01-30,Completed,675.79,151.61
764,6865,2023-12-09,Completed,347.84,136.72
765,1291,2024-10-03,Returned,406.72,122.12
766,625,2024-09-24,Completed,77.97,147.7
767,252,2024-08-03,Completed,-133.48,21.91
768,2205,2023-06-09,Completed,626.94,160.35
769,3634,2024-01-06,Completed,592.84,48.53
770,1832,2024-07-23,Completed,16.99,54.45
771,9538,2023-05-14,Completed,628.47,73.59
772,8616,2024-02-20,Completed,17.81,63.26
773,5216,2024-08-23,Completed,663.5,43.18
774,10566,2024-09-23,Completed,385.64,53.04
775,10522,2023-08-09,Completed,592.35,91.83
776,3686,2023-09-27,Completed,-75.23,60.15
777,3641,2023-06-27,Completed,447.67,144.87
778,10252,2023-03-29,Completed,472.48,60.87
779,5895,2024-06-18,Completed,189.56,135.02
780,7529,2023-08-30,Completed,254.04,97.18
781,2454,2023-08-30,Completed,168.82,50.3
782,9359,2023-06-17,Completed,584.04,186.31
783,7690,2024-11-13,Cancelled,692.4,36.39
784,2699,2023-10-03,Completed,626.43,135.72
785,4557,2024-02-23,Completed,-69.38,54.67
786,6435,2023-01-12,Completed,527.69,118.08
787,11560,2023-12-30,Completed,130.6,137.11
788,7876,2024-04-09,Completed,697.0,12.11
789,9521,2023-01-20,Completed,278.63,114.37
790,8353,2024-07-08,Completed,582.61,185.78
791,5651,2024-04-13,Completed,136.11,99.31
792,8006,2023-10-08,Returned,355.09,110.56
793,11390,2023-12-12,Completed,551.11,57.77
794,8740,2023-05-17,Completed,267.13,1.76
795,9783,2024-09-29,Completed,214.77,91.02
796,5980,2023-12-16,Completed,618.56,17.92
797,5050,2024-10-04,Returned,522.6,115.02
798,1182,2024-10-13,Completed,96.79,197.02
799,139,2024-02-23,Completed,171.77,39.29
800,5490,2023-03-18,Completed,124.33,85.92
801,6336,2023-04-26,Completed,13.33,19.88
802,7360,2024-04-29,Completed,318.3,72.27
803,6145,2023-05-07,Completed,360.97,105.73
804,8309,2024-09-16,Completed,224.02,133.13
805,8057,2023-05-21,Completed,452.26,131.74
806,9208,2023-10-06,Cancelled,492.77,92.64
807,670,2023-01-09,Completed,331.03,93.92
808,2977,2023-07-03,Completed,454.77,198.22
809,11529,2023-07-26,Completed,586.19,46.46
810,1490,2023-01-31,Cancelled,500.81,183.04
811,9005,2023-07-04,Completed,437.23,87.68
812,9786,2024-10-06,Cancelled,474.94,116.45
813,4012,2023-07-30,Completed,560.15,62.13
814,6162,2024-05-28,Returned,65.68,102.58
815,8891,2023-01-03,Returned,413.21,35.81
816,7021,2024-10-26,Completed,40.22,159.3
817,11133,2023-12-29,Completed,-64.17,179.89
818,6648,2023-07-02,Completed,502.25,62.78
819,9750,2023-10-15,Completed,176.59,33.12
820,10336,2023-05-28,Completed,-110.54,53.09
821,2581,2024-09-27,Completed,367.82,189.58
822,10236,2023-01-28,Cancelled,126.62,146.1
823,171,2023-08-30,Completed,1.29,160.5
824,11302,2023-07-01,Completed,199.88,99.83
825,3914,2024-04-10,Completed,-35.97,185.92
826,7212,2023-01-02,Completed,264.05,21.54
827,11469,2024-05-30,Completed,463.98,51.37
828,10320,2024-06-04,Cancelled,471.41,91.57
829,5960,2023-07-18,Completed,-82.09,150.17
830,9902,2023-10-11,Completed,57.28,173.72
831,3456,2024-09-12,Completed,56.44,83.7
832,2056,2024-09-24,Completed,246.69,78.59
833,3177,2024-11-30,Completed,535.3,91.36
834,6270,2024-11-18,Completed,465.88,120.59
835,180,2024-07-29,Completed,277.69,9.88
836,8021,2024-01-31,Completed,435.21,143.62
837,2104,2024-02-07,Completed,334.04,24.96
838,1759,2023-10-28,Cancelled,221.45,107.5
839,4615,2023-05-11,Cancelled,670.83,117.43
840,614,2024-11-16,Completed,130.53,77.48
841,11707,2024-03-12,Completed,-60.46,182.13
842,9284,2024-01-03,Completed,250.87,158.61
843,6424,2024-06-07,Completed,28.09,122.06
844,9845,2024-05-30,Cancelled,92.21,73.17
845,8294,2024-07-05,Completed,-135.67,81.86
846,5533,2024-08-04,Completed,440.46,152.35
847,4369,2023-03-13,Completed,99.78,132.1
848,4537,2024-04-01,Completed,-94.93,27.24
849,2438,2024-09-27,Completed,42.12,172.23
850,6616,2024-05-13,Completed,-112.19,89.62
851,8299,2023-05-05,Returned,131.54,0.32
852,6374,2024-07-07,Completed,616.31,8.97
853,1558,2024-05-30,Completed,353.39,126.86
854,7298,2023-03-08,Completed,483.8,141.73
855,11762,2023-12-14,Completed,262.72,182.42
856,1175,2023-09-11,Completed,607.09,176.38
857,2155,2024-03-30,Completed,134.47,79.5
858,7858,2024-05-19,Completed,11.0,27.21
859,8599,2023-08-17,Completed,518.54,93.58
860,3783,2023-06-11,Completed,303.37,55.72
861,4495,2023-09-21,Completed,630.38,190.09
862,9138,2023-12-30,Completed,178.4,46.52
863,7401,2024-06-11,Completed,303.31,101.4
864,5783,2023-07-05,Completed,285.0,104.37
865,3467,2023-01-08,Completed,270.87,15.23
866,7344,2024-05-10,Completed,117.96,35.39
867,4990,2023-08-02,Completed,414.69,122.18
868,2968,2024-04-03,Completed,88.65,85.12
869,5703,2023-03-15,Completed,342.29,150.21
870,433,2023-01-14,Completed,54.94,166.56
871,6642,2023-11-27,Completed,244.3,60.62
872,7282,2024-01-07,Completed,141.94,165.43
873,1780,2023-07-01,Returned,439.08,186.87
874,1923,2023-12-12,Completed,414.87,116.6
875,5420,2024-10-09,Completed,593.35,63.94
876,10829,2023-06-28,Completed,598.87,75.1
877,11361,2023-08-13,Completed,280.9,19.79
878,7762,2024-03-06,Completed,510.63,189.08
879,718,2024-08-19,Completed,-82.37,73.08
880,8689,2023-12-30,Completed,173.65,191.47
881,9593,2023-10-02,Completed,426.05,197.52
882,2618,2024-11-22,Completed,614.36,161.22
883,2470,2024-02-24,Completed,360.39,143.9
884,2529,2024-04-23,Completed,366.21,175.51
885,7317,2023-04-28,Completed,61.71,5.01
886,10877,2023-07-05,Completed,-41.12,102.35
887,9083,2023-06-11,Completed,477.58,20.37
888,3229,2023-12-31,Completed,697.98,180.94
889,9045,2023-01-05,Completed,15.36,64.92
890,347,2024-02-09,Completed,215.05,13.81
891,1277,2023-11-29,Completed,344.85,84.37
892,6958,2023-10-17,Completed,-31.87,80.98
893,7094,2023-02-02,Completed,-113.18,89.14
894,7572,2023-04-03,Completed,614.48,52.69
895,8998,2023-02-27,Completed,657.16,17.77
896,1979,2024-04-25,Completed,334.59,175.48
897,11416,2024-09-19,Completed,445.95,139.24
898,9900,2023-11-05,Completed,507.46,70.47
899,1645,2024-01-03,Completed,498.96,13.17
900,11803,2023-08-15,Completed,447.54,166.57
901,11094,2024-10-12,Returned,235.28,93.3
902,7176,2024-01-14,Completed,543.08,94.24
903,2552,2023-06-24,Completed,492.6,136.79
904,5882,2023-07-18,Returned,159.87,102.44
905,11541,2023-09-03,Returned,-85.53,165.58
906,2924,2023-10-10,Completed,316.35,7.78
907,210,2024-03-09,Completed,408.54,78.65
908,4600,2024-08-11,Completed,364.55,155.85
909,4399,2023-01-28,Completed,480.54,25.21
910,6621,2024-10-19,Completed,691.12,173.86
911,3933,2024-06-05,Completed,172.78,191.99
912,3846,2023-06-06,Completed,37.88,121.94
913,6103,2023-11-26,Completed,170.85,8.19
914,8224,2023-01-08,Completed,441.25,194.08
915,6241,2023-12-25,Returned,598.16,40.11
916,4675,2024-01-19,Returned,179.7,166.99
917,10539,2023-11-23,Completed,691.97,47.97
918,11760,2023-12-11,Returned,-145.55,193.01
919,7090,2023-05-26,Completed,399.58,112.54
920,3426,2023-12-18,Completed,399.52,20.22
921,10189,2024-09-09,Completed,-77.66,59.48
922,6266,2023-05-03,Cancelled,-21.12,139.29
923,6065,2024-01-18,Completed,168.67,91.19
924,9045,2024-06-13,Returned,396.57,157.15
925,9089,2023-12-28,Completed,298.89,42.52
926,8343,2024-06-25,Completed,353.21,105.12
927,1675,2024-04-15,Completed,-37.74,81.42
928,3049,2024-08-07,Completed,555.74,8.95
929,2056,2024-05-04,Completed,562.68,157.72
930,1768,2024-08-19,Completed,300.16,83.47
931,5173,2024-11-16,Completed,582.43,96.04
932,675,2023-08-05,Completed,219.28,152.1
933,4632,2023-05-12,Completed,400.65,135.71
934,7794,2024-03-24,Completed,103.08,97.2
935,8951,2024-03-30,Completed,542.2,182.44
936,3947,2023-07-19,Returned,-5.35,88.05
937,4087,2024-09-03,Completed,380.83,101.37
938,7284,2024-11-28,Completed,40.53,168.95
939,2585,2023-10-10,Completed,226.42,92.12
940,382,2023-12-13,Completed,256.29,61.92
941,3125,2024-04-28,Completed,166.98,123.46
942,6666,2024-04-22,Completed,495.52,137.52
943,854,2023-01-08,Completed,607.92,12.04
944,9526,2024-03-26,Completed,277.87,17.75
945,11154,2024-09-19,Completed,202.76,141.06
946,476,2023-02-14,Completed,15.48,162.03
947,7808,2024-08-19,Completed,59.5,55.29
948,6730,2023-09-06,Cancelled,354.13,52.68
949,3840,2024-03-26,Completed,42.59,185.58
950,2781,2023-06-06,Cancelled,517.26,107.02
951,3826,2023-12-05,Returned,38.21,85.96
952,10746,2023-05-17,Completed,98.5,168.4
953,2560,2024-06-21,Completed,574.12,119.65
954,4829,2024-08-31,Completed,507.04,185.45
955,1563,2024-06-19,Completed,159.34,172.85
956,6129,2024-10-14,Completed,-118.38,91.31
957,5995,2024-06-20,Completed,363.77,111.72
958,7072,2023-12-07,Completed,625.22,185.51
959,1744,2023-12-30,Completed,-141.15,127.85
960,3041,2023-01-18,Completed,69.59,121.65
961,11701,2024-01-09,Completed,528.05,82.86
962,6036,2023-02-12,Completed,85.41,184.89
963,7956,2024-05-25,Completed,637.37,99.03
964,7306,2024-01-22,Returned,152.73,10.59
965,815,2023-02-02,Completed,-35.18,34.75
966,5186,2023-01-03,Returned,642.89,113.72
967,8452,2023-04-30,Completed,120.43,165.17
968,8706,2024-09-11,Completed,36.37,81.6
969,395,2024-10-29,Completed,-141.47,67.37
970,4232,2023-02-22,Completed,507.1,136.13
971,7800,2024-07-31,Completed,480.29,181.99
972,2552,2023-01-21,Returned,409.25,81.84
973,10554,2024-04-24,Completed,514.48,0.11
974,2839,2023-05-15,Completed,694.94,187.83
975,3633,2023-10-23,Completed,161.8,179.2
976,7299,2024-02-24,Completed,-91.24,75.64
977,1846,2023-02-01,Completed,256.6,42.42
978,2552,2023-02-05,Completed,485.24,7.68
979,6552,2023-05-22,Completed,514.63,125.85
980,4031,2023-07-01,Cancelled,23.3,134.41
981,3847,2023-11-29,Completed,-105.12,96.51
982,9053,2023-10-23,Completed,-120.28,106.53
983,10280,2023-06-26,Completed,216.02,31.16
984,10016,2023-05-30,Completed,658.89,0.71
985,9440,2024-05-07,Completed,1.76,150.67
986,3872,2023-12-07,Completed,597.44,54.63
987,6967,2023-08-25,Completed,457.43,174.23
988,6266,2023-02-14,Returned,383.71,4.09
989,6587,2024-11-24,Completed,-82.17,12.38
990,9847,2023-07-13,Completed,359.97,65.75
991,1849,2023-05-11,Completed,248.19,87.19
992,1642,2023-11-14,Completed,-67.92,139.33
993,9209,2023-09-25,Completed,16.13,173.33
994,9432,2024-10-24,Completed,591.46,21.71
995,11045,2023-12-12,Completed,-39.67,156.85
996,5012,2023-04-13,Completed,671.73,5.9
997,6523,2023-12-02,Completed,509.02,142.8
998,1922,2024-06-07,Completed,675.04,195.27
999,1780,2023-12-30,Completed,274.38,18.84
1000,8451,2023-10-11,Completed,43.96,151.56
1001,7789,2023-06-13,Completed,308.74,108.19
1002,6247,2024-11-12,Completed,21.3,108.45
1003,6183,2024-02-29,Cancelled,201.22,34.57
1004,1665,2023-02-28,Completed,562.99,195.31
1005,7614,2023-11-29,Completed,229.33,74.48
1006,9321,2024-11-18,Completed,347.96,42.58
1007,9500,2023-09-01,Completed,324.18,14.14
1008,8506,2023-03-10,Completed,284.97,172.26
1009,8632,2023-07-31,Completed,656.84,145.72
1010,1136,2024-05-29,Returned,303.04,89.98
1011,8396,2023-03-10,Completed,577.63,59.12
1012,10898,2023-06-08,Completed,263.11,14.15
1013,5007,2024-06-28,Completed,174.57,22.1
1014,10068,2023-03-05,Completed,515.37,92.32
1015,2794,2024-04-24,Completed,353.38,127.4
1016,834,2023-07-27,Completed,470.28,127.39
1017,7902,2023-03-11,Completed,265.46,89.54
1018,5666,2023-02-15,Completed,127.44,193.64
1019,11966,2023-05-27,Completed,257.87,52.13
1020,11373,2024-10-21,Completed,-11.11,112.17
1021,1080,2023-11-08,Completed,658.99,166.94
1022,203,2024-03-11,Returned,181.61,139.17
1023,2590,2024-04-12,Completed,7.0,43.51
1024,2014,2024-07-02,Completed,551.94,62.33
1025,10155,2024-03-30,Completed,-34.36,132.5
1026,1436,2024-08-11,Completed,-23.04,99.11
1027,9890,2024-08-24,Completed,592.66,198.99
1028,309,2024-11-07,Completed,612.83,146.73
1029,5236,2024-03-09,Completed,187.86,3.52
1030,554,2024-11-10,Returned,-118.05,58.83
1031,7764,2023-09-08,Completed,7.01,69.17
1032,431,2023-05-03,Returned,23.94,91.04
1033,593,2023-11-12,Completed,243.55,122.58
1034,4709,2023-07-16,Completed,92.86,73.71
1035,3621,2023-05-01,Completed,533.1,70.59
1036,10569,2024-10-09,Completed,507.3,186.29
1037,1664,2023-12-04,Completed,504.35,121.22
1038,9346,2023-11-27,Completed,660.53,0.34
1039,10594,2023-04-13,Completed,321.24,20.43
1040,3925,2023-04-05,Completed,561.68,115.63
1041,334,2023-10-12,Completed,40.64,50.18
1042,11982,2024-10-02,Completed,21.08,37.38
1043,3549,2024-11-08,Completed,620.55,177.82
